Commodity,State,Market,Today Price,Last Week,Last Month,Last Year,Today Arrivals,Last Week,Last Month,Last Year
Tomato,Uttar Pradesh,Rudauli,1500 (Mx:1570 Mn:1400),1500 (Mx:1570 Mn:1400),1160 (Mx:1200 Mn:1100),-,0.8,1,1.2,-
Tomato,Uttar Pradesh,Safdarganj,2020 (Mx:2040 Mn:2000),2050 (Mx:2100 Mn:2000),950 (Mx:980 Mn:900),-,20,10,20,-
Tomato,Uttar Pradesh,Sambhal,800 (Mx:850 Mn:600),1000 (Mx:1150 Mn:600),800 (Mx:950 Mn:600),700 (Mx:900 Mn:600),3.8,4.2,3.2,2.2
Tomato,Uttar Pradesh,Sandi,2070 (Mx:2120 Mn:2050),1880 (Mx:1930 Mn:1850),1000 (Mx:1050 Mn:950),-,0.7,0.8,0.5,-
Tomato,Uttar Pradesh,Sandila,2070 (Mx:2110 Mn:2020),1905 (Mx:1950 Mn:1850),1000 (Mx:1050 Mn:950),2150 (Mx:2200 Mn:2100),1.4,1.9,1.8,0.8
Tomato,Uttar Pradesh,Shadabad,1550 (Mx:1600 Mn:1500),1550 (Mx:1600 Mn:1500),750 (Mx:800 Mn:700),2150 (Mx:2200 Mn:2100),1,1,1,1
Tomato,Uttar Pradesh,Sirsaganj,1100 (Mx:1200 Mn:1000),1200 (Mx:1300 Mn:1100),1100 (Mx:1200 Mn:1000),-,1,1,1,-
Tomato,Uttar Pradesh,Sitapur,2070 (Mx:2200 Mn:1300),1950 (Mx:2200 Mn:1300),1200 (Mx:1280 Mn:1000),2150 (Mx:2250 Mn:1400),30,11.5,10,7
Tomato,Uttar Pradesh,Siyana,1000 (Mx:1060 Mn:950),1000 (Mx:1060 Mn:950),950 (Mx:1000 Mn:900),800 (Mx:860 Mn:760),1.4,1.5,1.5,1.4
Tomato,Uttar Pradesh,Sultanpur,1987.5 (Mx:2007.5 Mn:1965),1982.5 (Mx:2002.5 Mn:1952.5),972.5 (Mx:990 Mn:940),2220 (Mx:2380 Mn:2150),3.5,3.5,2.5,30
Tomato,Uttar Pradesh,Tamkuhi road,975 (Mx:1000 Mn:950),765 (Mx:780 Mn:750),725 (Mx:750 Mn:700),-,3.2,3.6,4.2,-
Tomato,Uttar Pradesh,Tilhar,2125 (Mx:2147.5 Mn:2090),1965 (Mx:1995 Mn:1925),930 (Mx:955 Mn:900),1150 (Mx:1200 Mn:1000),1.8,2,1.2,2
Tomato,Uttar Pradesh,Tulsipur,2050 (Mx:2070 Mn:2030),2030 (Mx:2050 Mn:2000),1680 (Mx:1730 Mn:1630),2530 (Mx:2580 Mn:2500),1.5,1.7,1.5,2
Tomato,Uttar Pradesh,Tundla,2225 (Mx:2245 Mn:2200),1625 (Mx:1650 Mn:1600),-,-,1.5,5,-,-
Tomato,Uttar Pradesh,Ujhani,2085 (Mx:2125 Mn:2050),1975 (Mx:2025 Mn:1900),910 (Mx:950 Mn:875),2400 (Mx:2450 Mn:2350),0.7,0.7,1.2,2.5
Tomato,Uttar Pradesh,Unnao,2025 (Mx:2100 Mn:1975),1850 (Mx:1950 Mn:1800),1000 (Mx:1075 Mn:950),2175 (Mx:2225 Mn:2125),5.5,5.2,11,6.8
Tomato,Uttar Pradesh,Uttaripura,1780 (Mx:1880 Mn:1680),1750 (Mx:1850 Mn:1650),1160 (Mx:1260 Mn:1060),-,40,35,12.5,-
Tomato,Uttar Pradesh,Varanasi(F&V),2175 (Mx:2240 Mn:2125),2080 (Mx:2140 Mn:2035),1150 (Mx:1200 Mn:1070),-,70,70,69.5,-
Tomato,Uttar Pradesh,Vishalpur,2100 (Mx:2130 Mn:2070),2005 (Mx:2022.5 Mn:1980),927.5 (Mx:935 Mn:920),-,2,1,3,-
Tomato,Uttar Pradesh,Viswan,2090 (Mx:2110 Mn:2070),1970 (Mx:1990 Mn:1950),1210 (Mx:1230 Mn:1190),-,6,4.5,2,-
Tomato,Uttar Pradesh,Wazirganj,2007.5 (Mx:2025 Mn:1987.5),1937.5 (Mx:1975 Mn:1912.5),865 (Mx:887.5 Mn:850),2390 (Mx:2440 Mn:2340),1.2,2,18,0.5
Tomato,Uttrakhand,Bhagwanpur(Naveen Mandi Sthal),600 (Mx:700 Mn:500),-,-,-,0.6,-,-,-
Tomato,Uttrakhand,Chakrata,1000 (Mx:1200 Mn:700),1400 (Mx:1500 Mn:1200),-,-,2.5,1,-,-
Tomato,Uttrakhand,Dehradoon,1050 (Mx:1750 Mn:850),1650 (Mx:2100 Mn:1250),900 (Mx:1100 Mn:700),-,11.4,12.5,24.5,-
Tomato,Uttrakhand,Haldwani,2200 (Mx:2400 Mn:2000),-,550 (Mx:700 Mn:400),2000 (Mx:2500 Mn:1500),11,-,13,7.4
Tomato,Uttrakhand,Kicchha,900 (Mx:1000 Mn:800),-,-,700 (Mx:800 Mn:600),0.5,-,-,1.2
Tomato,Uttrakhand,Kotadwara,1500 (Mx:1600 Mn:1300),1000 (Mx:1500 Mn:800),1800 (Mx:2000 Mn:1600),-,1.2,0.8,1,-
Tomato,Uttrakhand,Ramnagar,2250 (Mx:2500 Mn:2000),1250 (Mx:1500 Mn:1000),-,-,1,1.9,-,-
Tomato,Uttrakhand,Vikasnagar,1000 (Mx:1000 Mn:700),1000 (Mx:1500 Mn:500),1000 (Mx:1000 Mn:500),1100 (Mx:1100 Mn:600),28.7,13.6,51,59.2
Tomato,West Bengal,Alipurduar,3100 (Mx:3200 Mn:3000),2400 (Mx:2500 Mn:1800),2200 (Mx:2500 Mn:2000),7800 (Mx:8000 Mn:7500),7,2,2,3
Tomato,West Bengal,Asansol,2350 (Mx:2500 Mn:2225),2275 (Mx:2450 Mn:2200),1600 (Mx:1700 Mn:1550),5350 (Mx:5500 Mn:5200),3.8,4,4.2,4
Tomato,West Bengal,Balarampur,3200 (Mx:3500 Mn:3000),2600 (Mx:2800 Mn:2500),1600 (Mx:1800 Mn:1500),4800 (Mx:5000 Mn:4500),5,6,8,7
Tomato,West Bengal,Barasat,3200 (Mx:3200 Mn:3200),3500 (Mx:3500 Mn:3500),3000 (Mx:3000 Mn:3000),6000 (Mx:6000 Mn:6000),4,4.5,4,4.5
Tomato,West Bengal,Birbhum,3500 (Mx:3600 Mn:3400),3500 (Mx:3600 Mn:3400),2600 (Mx:2700 Mn:2500),6200 (Mx:6300 Mn:6100),26,22,31,16
Tomato,West Bengal,Bolpur,3500 (Mx:3600 Mn:3400),3500 (Mx:3600 Mn:3400),2600 (Mx:2700 Mn:2500),6000 (Mx:6100 Mn:5900),23,23,28,31
Tomato,West Bengal,Burdwan,3200 (Mx:3300 Mn:3000),-,-,-,3,-,-,-
Tomato,West Bengal,Champadanga,3400 (Mx:3600 Mn:3200),2900 (Mx:3000 Mn:2800),2500 (Mx:2600 Mn:2400),6000 (Mx:6200 Mn:5800),0.85,1.2,1.1,1
Tomato,West Bengal,Coochbehar,3100 (Mx:3300 Mn:3000),2100 (Mx:2200 Mn:2000),2100 (Mx:2300 Mn:2000),-,1.4,1.4,1,-
Tomato,West Bengal,Darjeeling,3700 (Mx:3800 Mn:3600),4100 (Mx:4200 Mn:4000),2700 (Mx:2800 Mn:2600),4300 (Mx:4400 Mn:4200),1.4,1,1.4,0.8
Tomato,West Bengal,Diamond Harbour(South 24-pgs),3400 (Mx:3500 Mn:3300),3100 (Mx:3200 Mn:3000),3400 (Mx:3500 Mn:3300),7400 (Mx:7500 Mn:7300),0.15,0.15,0.15,0.7
Tomato,West Bengal,Durgapur,2300 (Mx:2450 Mn:2255),2325 (Mx:2400 Mn:2250),1600 (Mx:1750 Mn:1500),6050 (Mx:6300 Mn:5850),4,3.8,4.3,4
Tomato,West Bengal,Egra/contai,3500 (Mx:3600 Mn:3400),2900 (Mx:3000 Mn:2800),-,-,3,3.5,-,-
Tomato,West Bengal,Gangarampur(Dakshin Dinajpur),3300 (Mx:3500 Mn:3000),3000 (Mx:3200 Mn:2800),3000 (Mx:3200 Mn:2800),6500 (Mx:7000 Mn:6000),0.3,0.3,0.3,0.1
Tomato,West Bengal,Garbeta(Medinipur),3500 (Mx:3600 Mn:3400),3500 (Mx:3600 Mn:3400),-,8000 (Mx:8200 Mn:7800),2.5,3.5,-,0.35
Tomato,West Bengal,Ghatal,3600 (Mx:3700 Mn:3500),3700 (Mx:3800 Mn:3600),2400 (Mx:2500 Mn:2300),8000 (Mx:8100 Mn:7500),1.4,1.5,1.5,1.5
Tomato,West Bengal,Habra,3000 (Mx:3000 Mn:2800),3000 (Mx:3000 Mn:2800),2100 (Mx:2100 Mn:2000),4600 (Mx:4750 Mn:4500),39.2,39.2,39.2,13
Tomato,West Bengal,Kalipur,3400 (Mx:3400 Mn:3200),3000 (Mx:3000 Mn:2800),2400 (Mx:2600 Mn:2400),6000 (Mx:6200 Mn:5800),1.1,1,0.8,0.6
Tomato,West Bengal,Kalna,2400 (Mx:2500 Mn:2300),2750 (Mx:2800 Mn:2700),1450 (Mx:1500 Mn:1400),4800 (Mx:5000 Mn:4700),1.75,1.65,1.8,1.1
Tomato,West Bengal,Karsiyang(Matigara),4400 (Mx:4500 Mn:4300),3700 (Mx:3800 Mn:3600),2400 (Mx:2500 Mn:2300),8500 (Mx:9000 Mn:8000),1.2,1.1,1.2,1.1
Tomato,West Bengal,Khatra,3500 (Mx:4000 Mn:3000),3500 (Mx:3800 Mn:3000),2800 (Mx:3200 Mn:2500),7500 (Mx:8500 Mn:7000),0.2,0.19,0.22,0.16
Tomato,West Bengal,Medinipur(West),3500 (Mx:3600 Mn:3400),3200 (Mx:3300 Mn:3100),2700 (Mx:2800 Mn:2600),8000 (Mx:8300 Mn:7800),4,5,4,0.3
Tomato,West Bengal,Memari,3200 (Mx:3300 Mn:3000),-,-,-,3.2,-,-,-
Tomato,West Bengal,Moynaguri,3000 (Mx:3250 Mn:2800),-,-,-,2,-,-,-
Tomato,West Bengal,Pandua,3200 (Mx:3300 Mn:3200),3000 (Mx:3125 Mn:2800),2600 (Mx:2700 Mn:2400),6000 (Mx:6200 Mn:5800),2.5,2,0.7,0.8
Tomato,West Bengal,Pundibari,3200 (Mx:3300 Mn:2800),1900 (Mx:2000 Mn:1800),-,-,0.7,0.8,-,-
Tomato,West Bengal,Ramkrishanpur(Howrah),2800 (Mx:3200 Mn:2500),2600 (Mx:2800 Mn:2400),2200 (Mx:2500 Mn:1800),7500 (Mx:8500 Mn:7200),0.6,0.6,1,0.6
Tomato,West Bengal,Sainthia,3500 (Mx:3600 Mn:3400),-,2600 (Mx:2700 Mn:2500),-,23,-,33,-
Tomato,West Bengal,Sealdah Koley Market,3000 (Mx:3500 Mn:3000),4000 (Mx:4000 Mn:3000),2600 (Mx:3200 Mn:2000),6000 (Mx:7000 Mn:5600),6.9,6.2,6.5,5
Tomato,West Bengal,Sheoraphuly,3400 (Mx:3600 Mn:3200),2800 (Mx:3000 Mn:2600),2400 (Mx:2600 Mn:2200),6000 (Mx:6200 Mn:6000),3.2,4,5,45
Tomato,West Bengal,Siliguri,3100 (Mx:3200 Mn:3000),2700 (Mx:2800 Mn:2600),2000 (Mx:2100 Mn:1900),4200 (Mx:4500 Mn:4000),17,18,22,21
Tomato,West Bengal,Uluberia,2800 (Mx:3000 Mn:2500),3000 (Mx:3200 Mn:2800),2200 (Mx:2400 Mn:1800),6000 (Mx:6500 Mn:5500),0.2,0.2,0.25,0.3
Maize,Andhra Pradesh,Kurnool,1919 (Mx:2109 Mn:1919),2153 (Mx:2153 Mn:2153),2150 (Mx:2180 Mn:2150),-,1,0.5,2.3,-
Maize,Andhra Pradesh,Tiruvuru,2262.5 (Mx:2300 Mn:2175),2237.5 (Mx:2325 Mn:2175),2237.5 (Mx:2275 Mn:2150),-,200,160,22,-
Maize,Chattisgarh,Ambikapur,2230 (Mx:2230 Mn:2230),2229 (Mx:2229 Mn:2229),-,2095 (Mx:2095 Mn:2095),94.5,0.8,-,42.2
Maize,Chattisgarh,Antagarh,1975 (Mx:2000 Mn:1950),1900 (Mx:1900 Mn:1900),2000 (Mx:2000 Mn:2000),-,58.6,2,2.4,-
Maize,Chattisgarh,Arang,2211 (Mx:2211 Mn:2211),-,-,-,1074.8,-,-,-
Maize,Chattisgarh,Baikunthpur,2300 (Mx:2300 Mn:2300),-,-,-,16,-,-,-
Maize,Chattisgarh,Bandhabazar,1900 (Mx:1900 Mn:1800),1940 (Mx:1940 Mn:1940),2000 (Mx:2100 Mn:1900),2000 (Mx:2100 Mn:1800),77,30.2,462.8,485.6
Maize,Chattisgarh,Bededonger,1940 (Mx:1980 Mn:1900),1850 (Mx:1900 Mn:1800),-,-,283,553,-,-
Maize,Chattisgarh,Bhopalpattnam,1450 (Mx:1500 Mn:1100),-,-,-,5,-,-,-
Maize,Chattisgarh,Charama,1900 (Mx:1900 Mn:1900),-,-,-,67.1,-,-,-
Maize,Chattisgarh,Chhinari,1750 (Mx:1800 Mn:1700),1850 (Mx:1900 Mn:1800),1900 (Mx:1900 Mn:1900),-,84,455,25.5,-
Maize,Chattisgarh,Devbhog,1900 (Mx:1900 Mn:1900),-,-,1700 (Mx:1700 Mn:1700),12.5,-,-,120
Maize,Chattisgarh,Dhanora,2000 (Mx:2000 Mn:1950),1900 (Mx:1900 Mn:1800),2000 (Mx:2000 Mn:1950),2050 (Mx:2100 Mn:2000),284.5,55.6,83.2,21
Maize,Chattisgarh,Dharamjaygarh,1750 (Mx:1750 Mn:1750),1800 (Mx:1800 Mn:1800),1750 (Mx:1750 Mn:1750),-,12.9,13,50,-
Maize,Chattisgarh,Gamhari,2000 (Mx:2000 Mn:1950),1900 (Mx:1900 Mn:1800),2000 (Mx:2050 Mn:2000),2050 (Mx:2100 Mn:2000),386,377.4,64.2,180
Maize,Chattisgarh,Gharghoda,1750 (Mx:1750 Mn:1750),-,-,-,50,-,-,-
Maize,Chattisgarh,Gurur,1925 (Mx:1950 Mn:1900),-,-,-,15.5,-,-,-
Maize,Chattisgarh,Hirapur,1850 (Mx:1900 Mn:1800),1925 (Mx:1950 Mn:1900),1800 (Mx:1800 Mn:1800),-,136,168,16.1,-
Maize,Chattisgarh,Keshkal,2000 (Mx:2000 Mn:1950),1950 (Mx:1950 Mn:1850),2000 (Mx:2000 Mn:1950),2050 (Mx:2100 Mn:2000),918.9,181.2,188.4,107.4
Maize,Chattisgarh,Kondagoan,1850 (Mx:1900 Mn:1800),1875 (Mx:1950 Mn:1800),-,-,226.6,966.2,-,-
Maize,Chattisgarh,Makdi,1800 (Mx:1800 Mn:1800),1800 (Mx:1800 Mn:1800),1850 (Mx:1900 Mn:1800),-,65,93,134,-
Maize,Chattisgarh,Manendragarh,2250 (Mx:2250 Mn:2250),-,-,-,10,-,-,-
Maize,Chattisgarh,Mardapal,1850 (Mx:1900 Mn:1800),1850 (Mx:1900 Mn:1800),-,-,92,234.4,-,-
Maize,Chattisgarh,Muli,2050 (Mx:2100 Mn:2000),2080 (Mx:2100 Mn:2000),-,-,532.86,473.8,-,-
Maize,Chattisgarh,Narayanpur,1800 (Mx:1900 Mn:1700),-,-,-,251.8,-,-,-
Maize,Chattisgarh,Pakhanjur,1975 (Mx:2050 Mn:1900),1920 (Mx:2000 Mn:1900),2000 (Mx:2100 Mn:1900),-,204,54.8,772.5,-
Maize,Chattisgarh,Pathalgaon,2000 (Mx:2000 Mn:2000),2000 (Mx:2000 Mn:2000),2000 (Mx:2000 Mn:2000),-,33.7,5,10,-
Maize,Chattisgarh,Pharasgaon,1950 (Mx:1950 Mn:1950),1850 (Mx:1900 Mn:1800),1900 (Mx:1900 Mn:1900),-,340,1006.2,100,-
Maize,Chattisgarh,Raipur,2133 (Mx:2133 Mn:2133),1871 (Mx:1871 Mn:1871),-,-,114.3,16.1,-,-
Maize,Chattisgarh,Rajnandgaon,1865 (Mx:1870 Mn:1860),-,1801 (Mx:1901 Mn:1700),-,7.2,-,19.1,-
Maize,Chattisgarh,Ramanujganj,2230 (Mx:2230 Mn:2230),-,-,-,482,-,-,-
Maize,Chattisgarh,Tokapal,2050 (Mx:2120 Mn:2000),2020 (Mx:2030 Mn:1990),-,-,230.5,236.9,-,-
Maize,Chattisgarh,Vishrampur,2000 (Mx:2000 Mn:1950),1900 (Mx:1900 Mn:1800),-,2050 (Mx:2100 Mn:2000),200,254.1,-,30
Maize,Gujarat,Amreli,2300 (Mx:2430 Mn:1960),-,2220 (Mx:2560 Mn:1000),-,1.5,-,1,-
Maize,Gujarat,Dahod,2500 (Mx:2805 Mn:2200),2500 (Mx:2775 Mn:2125),2612.5 (Mx:2973 Mn:2105),-,74.4,138.3,86,-
Maize,Gujarat,Gogamba,2275 (Mx:2325 Mn:2225),2312.5 (Mx:2350 Mn:2275),2295 (Mx:2337.5 Mn:2225),-,2.5,3.5,4.5,-
Maize,Gujarat,Gogamba(Similiya),2230 (Mx:2255 Mn:2200),2235 (Mx:2300 Mn:2200),2225 (Mx:2250 Mn:2150),-,1.5,2.2,2,-
Maize,Gujarat,Gondal,2005 (Mx:2755 Mn:2005),2255 (Mx:2755 Mn:2005),-,-,0.5,0.5,-,-
Maize,Gujarat,Himatnagar,2242 (Mx:2254.5 Mn:2212.5),2249.5 (Mx:2257 Mn:2212.5),-,-,6.5,11,-,-
Maize,Gujarat,Jambusar,1900 (Mx:2100 Mn:1700),2200 (Mx:2300 Mn:2100),2200 (Mx:2300 Mn:2100),-,0.1,0.1,0.1,-
Maize,Gujarat,Jambusar(Kaavi),2200 (Mx:2400 Mn:2000),2200 (Mx:2300 Mn:2100),2000 (Mx:2200 Mn:1800),-,1,1,1,-
Maize,Gujarat,Limkheda,1995 (Mx:2050 Mn:1940),-,-,-,0.2,-,-,-
Maize,Gujarat,Malpur,2187.5 (Mx:2225 Mn:2150),-,-,-,0.3,-,-,-
Maize,Gujarat,Modasa,2310 (Mx:2310 Mn:2150),2210 (Mx:2210 Mn:2000),2185 (Mx:2185 Mn:2000),-,23.5,8.5,66.7,-
Maize,Gujarat,Modasa(Tintoi),2215 (Mx:2215 Mn:2050),2115 (Mx:2115 Mn:1900),2085 (Mx:2085 Mn:1900),-,8,4.5,24.5,-
Maize,Gujarat,Morva Hafad,2200 (Mx:2400 Mn:2000),-,-,-,3.5,-,-,-
Maize,Gujarat,Nasvadi,2250 (Mx:2350 Mn:2200),-,-,-,60.87,-,-,-
Maize,Gujarat,Talod,2162 (Mx:2275 Mn:2050),-,-,-,4.7,-,-,-
Maize,Gujarat,Zalod(Sanjeli),2250 (Mx:2250 Mn:2100),2300 (Mx:2300 Mn:2100),2300 (Mx:2300 Mn:2225),-,1.5,1.2,1.4,-
Maize,Gujarat,Zalod(Zalod),2750 (Mx:3000 Mn:2500),2300 (Mx:2500 Mn:2100),2300 (Mx:2500 Mn:2100),-,38,99,107,-
Maize,Haryana,Ladwa,2000 (Mx:2200 Mn:1900),2200 (Mx:2230 Mn:2020),-,-,196,1049.5,-,-
Maize,Haryana,Naraingarh,1850 (Mx:2000 Mn:1610),-,-,-,52.5,-,-,-
Maize,Haryana,Shahabad,1400 (Mx:2100 Mn:940),1410 (Mx:1985 Mn:1121),-,-,73.9,187,-,-
Maize,Karnataka,Chitradurga,2316 (Mx:2406 Mn:1833),2363 (Mx:2432 Mn:1700),2254 (Mx:2392 Mn:1600),-,95,161,117,-
Maize,Karnataka,Davangere,2188 (Mx:2188 Mn:2188),2376 (Mx:2400 Mn:2355),2160 (Mx:2160 Mn:2160),-,56,46,23,-
Maize,Karnataka,Kalagategi,2117 (Mx:2200 Mn:2100),2230 (Mx:2230 Mn:2230),2252 (Mx:2300 Mn:2200),-,109,23,156,-
Maize,Madhya Pradesh,Alirajpur,1700 (Mx:1700 Mn:1700),-,-,1600 (Mx:1600 Mn:1600),15.2,-,-,6
Maize,Madhya Pradesh,Amarwda,2000 (Mx:2052.5 Mn:1925),-,2200 (Mx:2200 Mn:2100),2300 (Mx:2300 Mn:2250),259,-,100.4,30.1
Maize,Madhya Pradesh,Anjad,2025 (Mx:2030 Mn:1990),1900 (Mx:2000 Mn:1800),1950 (Mx:2135 Mn:1600),2200 (Mx:2200 Mn:2200),62.52,143.03,456.58,27
Maize,Madhya Pradesh,Badarwas,1855 (Mx:1855 Mn:1855),-,1940 (Mx:1940 Mn:1940),-,0.45,-,0.13,-
Maize,Madhya Pradesh,Badwaha,2300 (Mx:2325 Mn:2000),2235 (Mx:2235 Mn:2205),2050 (Mx:2220 Mn:2005),-,788.59,2.93,47.31,-
Maize,Madhya Pradesh,Bagli,2151 (Mx:2151 Mn:2151),-,1952 (Mx:1952 Mn:1952),-,0.28,-,3.61,-
Maize,Madhya Pradesh,Balaghat,1308 (Mx:1308 Mn:1278),-,-,-,322.45,-,-,-
Maize,Madhya Pradesh,Balwadi,1900 (Mx:2000 Mn:1900),-,2011 (Mx:2011 Mn:2011),-,95.29,-,14.92,-
Maize,Madhya Pradesh,Betul,2060 (Mx:2225 Mn:2001),2229 (Mx:2250 Mn:2051),2063.33 (Mx:2078.67 Mn:1915.33),2150 (Mx:2150 Mn:2150),53.79,41.31,701.91,35.83
Maize,Madhya Pradesh,Bhikangaon,2210 (Mx:2210 Mn:2001),2500 (Mx:2500 Mn:2095),2048 (Mx:2089 Mn:1600),-,44.51,19.89,150.25,-
Maize,Madhya Pradesh,Bhopal,2451 (Mx:2451 Mn:2451),-,-,-,0.21,-,-,-
Maize,Madhya Pradesh,Burhanpur,2190 (Mx:2190 Mn:2054),1500 (Mx:2035 Mn:1500),2042.5 (Mx:2100.5 Mn:1825.5),-,0.7,52.26,563.25,-
Maize,Madhya Pradesh,Chaurai,1925.5 (Mx:1938.5 Mn:1923),1800 (Mx:2080 Mn:1800),2160 (Mx:2175 Mn:1570),2350 (Mx:2350 Mn:2350),199,282.28,335.05,0.2
Maize,Madhya Pradesh,Chhapara(F&V),2190 (Mx:2190 Mn:1980),-,2050 (Mx:2240 Mn:1950),-,82.1,-,132.71,-
Maize,Madhya Pradesh,Chhindwara,2150 (Mx:2172 Mn:2120),2200 (Mx:2200 Mn:2065),2170 (Mx:2181 Mn:1761),2500 (Mx:2500 Mn:2450),57.18,72.02,646.73,106.8
Maize,Madhya Pradesh,Chhpara,2063.67 (Mx:2063.67 Mn:1990),2000 (Mx:2000 Mn:1995),2137.5 (Mx:2232.5 Mn:1987.5),-,82.1,16.15,132.71,-
Maize,Madhya Pradesh,Dabra,2010 (Mx:2010 Mn:2010),-,-,-,34.5,-,-,-
Maize,Madhya Pradesh,Dewas,2291 (Mx:2291 Mn:2291),2681 (Mx:2681 Mn:2201),2260 (Mx:2260 Mn:2260),-,0.12,0.57,5.05,-
Maize,Madhya Pradesh,Dhamnod,2100 (Mx:2231 Mn:1725),2201 (Mx:2228 Mn:1800),2062 (Mx:2150 Mn:1661),2250 (Mx:2250 Mn:2250),88.96,134.59,144.1,7.96
Maize,Madhya Pradesh,Dhar,1900 (Mx:2225 Mn:1895),1895 (Mx:1895 Mn:1895),-,-,33.05,0.4,-,-
Maize,Madhya Pradesh,Ghansour,1900 (Mx:1910 Mn:1900),-,1973.33 (Mx:2000 Mn:1935),-,35,-,301.2,-
Maize,Madhya Pradesh,Harda,2100 (Mx:2160 Mn:1900),2100 (Mx:2173 Mn:1200),2000 (Mx:2082 Mn:1601),-,99.26,26.47,798.1,-
Maize,Madhya Pradesh,Harsood,2001 (Mx:2001 Mn:2001),2075 (Mx:2075 Mn:1950),1931 (Mx:1931 Mn:1931),-,0.22,1.14,0.33,-
Maize,Madhya Pradesh,Indore,2055 (Mx:2067.5 Mn:1150.5),-,1800 (Mx:1800 Mn:1800),1930 (Mx:1930 Mn:1930),466.08,-,30.27,25.96
Maize,Madhya Pradesh,Itarsi,2000 (Mx:2000 Mn:2000),2050 (Mx:2050 Mn:2050),2044 (Mx:2044 Mn:1760),-,0.14,2.52,17.27,-
Maize,Madhya Pradesh,Javad,1900 (Mx:1900 Mn:1900),-,-,-,8,-,-,-
Maize,Madhya Pradesh,Jeerapur,2125 (Mx:2125 Mn:2125),-,-,-,0.25,-,-,-
Maize,Madhya Pradesh,Karhi,2200 (Mx:2200 Mn:2150),2100 (Mx:2200 Mn:2100),2040 (Mx:2202.5 Mn:1987.5),-,31,20.46,60.76,-
Maize,Madhya Pradesh,Kasrawad,1800 (Mx:1980 Mn:1600),-,1812.5 (Mx:1812.5 Mn:1812.5),-,192.16,-,17.28,-
Maize,Madhya Pradesh,Katni,2000 (Mx:2000 Mn:2000),-,-,-,0.8,-,-,-
Maize,Madhya Pradesh,Khargone,2176 (Mx:2198 Mn:2030),2186 (Mx:2216 Mn:2025),2115 (Mx:2132 Mn:1695),-,39.61,68.93,473.81,-
Maize,Madhya Pradesh,Khategaon,2150 (Mx:2150 Mn:1000),2000 (Mx:2042 Mn:1800),2050 (Mx:2103 Mn:1300),-,4.91,4.08,121.35,-
Maize,Madhya Pradesh,Khetia,1787.5 (Mx:1787.5 Mn:1742.5),1650 (Mx:1650 Mn:1630),2000 (Mx:2055.5 Mn:1565),-,78.17,22.22,277.81,-
Maize,Madhya Pradesh,Khirakiya,1955.5 (Mx:2020.5 Mn:1955.5),2070 (Mx:2072 Mn:1981),2010.5 (Mx:2011 Mn:1800.5),-,10.38,10.48,37.95,-
Maize,Madhya Pradesh,Kolaras,1865 (Mx:1865 Mn:1865),-,-,2200 (Mx:2200 Mn:2200),0.14,-,-,59.69
Maize,Madhya Pradesh,Kukshi,2100 (Mx:2100 Mn:1910),1950 (Mx:1950 Mn:1950),2130 (Mx:2130 Mn:1850),-,25.43,2.58,18.85,-
Maize,Madhya Pradesh,Kurawar,2100 (Mx:2100 Mn:2100),-,-,-,0.08,-,-,-
Maize,Madhya Pradesh,Lashkar,2205 (Mx:2205 Mn:2205),-,-,-,30.14,-,-,-
Maize,Madhya Pradesh,Loharda,2005 (Mx:2005 Mn:1995),1851 (Mx:1851 Mn:1851),1965 (Mx:1965 Mn:1901),-,2.02,0.71,1.28,-
Maize,Madhya Pradesh,Manasa,1900 (Mx:2104 Mn:1900),2140 (Mx:2140 Mn:1900),2143 (Mx:2145 Mn:1961),-,1.95,1.05,24.2,-
Maize,Madhya Pradesh,Manawar,2175 (Mx:2210 Mn:2170),2090 (Mx:2090 Mn:1800),2025 (Mx:2105 Mn:2025),-,45.3,160.9,184.72,-
Maize,Madhya Pradesh,Mandsaur,2210 (Mx:2210 Mn:2028),2130 (Mx:2130 Mn:2130),2223 (Mx:2223 Mn:2027),-,1.96,0.17,1.64,-
Maize,Madhya Pradesh,Mhow,2040 (Mx:2040 Mn:2040),-,1900 (Mx:1900 Mn:1500),-,0.14,-,2.08,-
Maize,Madhya Pradesh,Multai,1800 (Mx:1850 Mn:1800),-,1950 (Mx:2120 Mn:1900),-,497.52,-,207.4,-
Maize,Madhya Pradesh,Nainpur,2001.67 (Mx:2060 Mn:1981.67),1975 (Mx:1975 Mn:1940),2007.5 (Mx:2007.5 Mn:2007.5),-,70.04,59.42,146.35,-
Maize,Madhya Pradesh,Narsinghpur,1950 (Mx:1950 Mn:1950),-,-,-,5,-,-,-
Maize,Madhya Pradesh,Nasrullaganj,1940 (Mx:1940 Mn:1940),1987.5 (Mx:1987.5 Mn:1980),1988.67 (Mx:2018.67 Mn:1818.33),-,0.75,10.78,306.78,-
Maize,Madhya Pradesh,Neemuch,1873 (Mx:1873 Mn:1873),2145.5 (Mx:2145.5 Mn:2143),1872 (Mx:1872 Mn:1872),-,0.52,5.49,1.17,-
Maize,Madhya Pradesh,Petlawad,2105 (Mx:2105 Mn:2100),-,-,2150 (Mx:2150 Mn:2150),7.11,-,-,4.58
Maize,Madhya Pradesh,Raisen,2300 (Mx:2300 Mn:2300),-,-,-,153.97,-,-,-
